lon,lat,name,year,month,drought,enso,PET,P,ET,SM,SM_prev,DS,NDVI
-100.3,35.4,P1,1998,2,NA,2.61,45.74283218,39.68000031,14.43099213,30.98759949,27.32014358,7,0.262968481
-100.3,35.4,P1,1998,3,NA,2.46,71.94532013,93.83000183,38.77533722,32.73385763,30.98759949,3,0.293160468
-100.3,35.4,P1,1998,4,NA,1.55,103.3368073,23.70999908,54.08899307,21.62534297,32.73385763,12,0.376994252
-100.3,35.4,P1,1998,5,NA,0.63,143.2746887,68.59999847,85.22891235,22.13582993,21.62534297,-4,0.466321111
-100.3,35.4,P1,1998,6,1,-0.95,164.0740356,9.050000191,57.23162842,17.43835509,22.13582993,-22,0.439370275
-100.3,35.4,P1,1998,7,1,-1.5,177.2601166,10.59000015,46.65343475,15.26432335,17.43835509,-1,0.381080478
-100.3,35.4,P1,1998,8,1,-1.44,155.990799,48.31000137,48.98565674,17.86307096,15.26432335,8,0.357746094
-100.3,35.4,P1,1998,9,NA,-1.23,120.0034943,3,21.49522018,14.85944986,17.86307096,-17,0.336469352
-100.3,35.4,P1,1999,1,NA,-1.7,37.54251862,37.54999924,10.87117958,26.00780427,27.28195786,1,0.254825681
-100.3,35.4,P1,1999,10,NA,-1.03,81.27073669,8.729999542,26.11987305,19.55855489,21.54601514,-11,0.375098139
-100.3,35.4,P1,1999,11,NA,-1.3,49.70848846,1,4.157485962,19.32804734,19.55855489,4,0.337879002
-100.3,35.4,P1,1999,12,NA,-1.49,35.75037766,18.38999939,6.816888332,24.79746491,19.32804734,-3,0.289631605
-100.3,35.4,P1,1999,2,NA,-1.22,49.3165741,4.699999809,17.32813835,24.96979684,26.00780427,5,0.259136081
-100.3,35.4,P1,1999,3,NA,-1.04,75.34671021,75.44000244,32.7805748,28.19232345,24.96979684,3,0.265976161
-100.3,35.4,P1,1999,4,NA,-1.22,105.5166321,107.6500015,66.80500031,25.24482608,28.19232345,5,0.389226198
-100.3,35.4,P1,1999,5,NA,-0.64,135.7585144,127.5800018,75.65435791,24.04140234,25.24482608,30,0.41034627
-100.3,35.4,P1,1999,6,NA,-0.82,157.2220612,61.00999832,106.883522,21.73370123,24.04140234,17,0.432059824
-100.3,35.4,P1,1999,7,NA,-0.78,173.1150055,23.38999939,86.45053101,18.65725368,21.73370123,0,0.454279929
-100.3,35.4,P1,1999,8,NA,-0.95,155.3510437,43.75999832,61.17698669,21.08952701,18.65725368,-9,0.44032371
-100.3,35.4,P1,1999,9,NA,-0.54,112.2193832,58.56000137,50.3547287,21.54601514,21.08952701,-13,0.411827058
-100.3,35.4,P1,2000,1,NA,-1.26,36.73216629,7.550000191,9.424014091,19.70257163,24.79746491,-11,0.270542711
-100.3,35.4,P1,2000,10,NA,-0.9,81.95226288,113.7300034,25.45313835,27.11772919,15.35580009,-5,0.316979676
-100.3,35.4,P1,2000,11,0,-1.4,41.9012146,29.75,21.39051437,29.0527463,27.11772919,26,0.29332301
-100.3,35.4,P1,2000,12,0,-0.78,29.96030807,37.86999893,9.081514359,23.92409295,29.0527463,4,0.266649336
-100.3,35.4,P1,2000,2,NA,-1.75,49.24343872,24.18000031,14.25810432,20.29044628,19.70257163,-11,0.263700575
-100.3,35.4,P1,2000,3,NA,-1.2,78.66882324,148.0800018,27.01371574,26.53726041,20.29044628,0,0.299462348
-100.3,35.4,P1,2000,4,NA,-1.01,107.4174728,88.98999786,62.5488739,22.22607136,26.53726041,4,0.369857699
-100.3,35.4,P1,2000,5,NA,-0.58,142.0698547,39.13999939,70.2039566,21.52737379,22.22607136,-4,0.481420815
-100.3,35.4,P1,2000,6,NA,-0.27,157.8280182,217.6499939,107.8573837,25.06620884,21.52737379,-10,0.479327559
-100.3,35.4,P1,2000,7,NA,-0.07,173.1689911,26.42000008,107.4250259,20.30362636,25.06620884,15,0.474004507
-100.3,35.4,P1,2000,8,NA,-0.44,157.9692688,0.430000007,42.807827,16.27274305,20.30362636,-5,0.390691429
-100.3,35.4,P1,2000,9,NA,-0.72,117.6756668,0.959999979,19.72584534,15.35580009,16.27274305,-15,0.362866372
-100.3,35.4,P1,2001,1,0,-0.87,34.74742126,29.23999977,11.53225803,27.2773236,23.92409295,-11,0.24992913
-100.3,35.4,P1,2001,10,NA,0.14,81.22926331,1.870000005,16.26556015,17.22622514,20.23368031,-14,0.346015662
-100.3,35.4,P1,2001,11,NA,-0.4,48.28535843,93.94000244,12.88047981,24.46943372,17.22622514,4,0.257690966
-100.3,35.4,P1,2001,12,NA,0.41,34.87628174,7.360000134,7.863812447,22.69583791,24.46943372,2,0.291841984
-100.3,35.4,P1,2001,2,0,-1.15,43.49518967,46.72999954,20.16701126,29.66673672,27.2773236,4,0.264514655
-100.3,35.4,P1,2001,3,NA,-0.46,72.76803589,30.98999977,33.4580307,28.77651751,29.66673672,11,0.267148525
-100.3,35.4,P1,2001,4,NA,-0.09,108.746109,13,51.28554916,20.28116733,28.77651751,6,0.425551325
-100.3,35.4,P1,2001,5,NA,0.36,140.0684509,241,86.78125763,23.63826931,20.28116733,2,0.513415515
-100.3,35.4,P1,2001,6,NA,0.13,161.60495,15.89999962,108.7792969,17.97663271,23.63826931,15,0.507617593
-100.3,35.4,P1,2001,7,NA,0.44,178.1702271,9.300000191,59.90061951,15.57899117,17.97663271,-27,0.40546754
-100.3,35.4,P1,2001,8,NA,0.51,155.2386932,60.56000137,59.22850037,17.4590528,15.57899117,3,0.357854128
-100.3,35.4,P1,2001,9,NA,-0.08,113.9484863,33.11000061,53.28668594,20.23368031,17.4590528,-9,0.388418436
-100.3,35.4,P1,2002,1,NA,-0.15,36.38306427,30.79000092,7.899513245,23.66359979,22.69583791,-4,0.282678574
-100.3,35.4,P1,2002,10,NA,1.15,76.66732788,157.25,34.29803848,28.32990885,21.97860181,2,0.326113701
-100.3,35.4,P1,2002,11,NA,1.2,44.21658707,10.35000038,20.62500191,27.43909657,28.32990885,10,0.317765057
-100.3,35.4,P1,2002,12,NA,1.48,33.55407333,40.77999878,8.003295898,27.65290737,27.43909657,11,0.296374828
-100.3,35.4,P1,2002,2,NA,-0.33,43.63271713,12.92000008,15.94240761,23.35180491,23.66359979,-5,0.268815398
-100.3,35.4,P1,2002,3,NA,0.44,72.78330231,9.640000343,19.7207756,21.91845626,23.35180491,-14,0.272704691
-100.3,35.4,P1,2002,4,NA,0.4,107.9134979,71.19999695,37.02829361,21.80514634,21.91845626,-15,0.37570408
-100.3,35.4,P1,2002,5,NA,1.06,137.6029663,34.04000092,48.98985291,20.19961178,21.80514634,-11,0.428702295
-100.3,35.4,P1,2002,6,NA,0.99,160.5620117,72.69000244,89.30439758,18.8067764,20.19961178,1,0.378116339
-100.3,35.4,P1,2002,7,NA,1.12,172.2050781,100.8700027,94.04824829,21.42040282,18.8067764,-29,0.410547376
-100.3,35.4,P1,2002,8,NA,1.45,153.9042053,13.69999981,61.62259674,18.46214533,21.42040282,-6,0.356099755
-100.3,35.4,P1,2002,9,NA,1.21,114.5574417,54.59999847,42.97156143,21.97860181,18.46214533,9,0.373266429
-100.3,35.4,P1,2003,1,NA,0.85,36.07817459,0,10.16085052,25.47963262,27.65290737,-7,0.282405704
-100.3,35.4,P1,2003,10,NA,0.44,82.64735413,11.71000004,36.37010193,21.63385153,21.68160081,-9,0.389689356
-100.3,35.4,P1,2003,11,NA,0.46,46.21065903,9.18999958,7.645390987,21.90404832,21.63385153,-4,0.3171345
-100.3,35.4,P1,2003,12,NA,-0.28,34.84713745,1.080000043,6.964490891,20.76972872,21.90404832,7,0.284102023
-100.3,35.4,P1,2003,2,NA,1.07,40.43218231,11.07999992,15.3246088,23.64358008,25.47963262,-14,0.284200668
-100.3,35.4,P1,2003,3,NA,0.83,74.47441864,13.85000038,24.13401794,21.20225877,23.64358008,-1,0.330757499
-100.3,35.4,P1,2003,4,NA,0.3,108.2395477,47.36999893,41.93835068,21.38163447,21.20225877,-10,0.400241911
-100.3,35.4,P1,2003,5,NA,0.08,136.6530151,42.95000076,50.53603363,20.81046849,21.38163447,-15,0.436670244
-100.3,35.4,P1,2003,6,NA,0.32,152.9738159,134.5800018,95.9262619,24.87129122,20.81046849,9,0.400264591
-100.3,35.4,P1,2003,7,NA,0.23,177.0327454,7.099999905,73.74547577,17.50368029,24.87129122,21,0.389110953
-100.3,35.4,P1,2003,8,NA,0.17,155.0458069,44.22000122,54.13293076,16.3132593,17.50368029,-13,0.337664008
-100.3,35.4,P1,2003,9,NA,0.31,111.8701477,126.0800018,54.53345871,21.68160081,16.3132593,-3,0.370607793
-100.3,35.4,P1,2004,1,NA,0.88,35.84533691,36.97000122,10.78992748,25.98409057,20.76972872,-14,0.249251723
-100.3,35.4,P1,2004,10,NA,0.56,77.96102905,77.70999908,43.89242172,26.73635483,21.70481831,7,0.386806816
-100.3,35.4,P1,2004,11,0,0.85,41.90917206,155.1100006,20.08106232,31.2369287,26.73635483,8,0.364214569
-100.3,35.4,P1,2004,12,NA,0.95,34.12066269,4.989999771,9.756872177,26.42031312,31.2369287,-7,0.309349656
-100.3,35.4,P1,2004,2,NA,-0.48,40.30142212,47.68999863,17.6502533,26.66763067,25.98409057,10,0.258821964
-100.3,35.4,P1,2004,3,NA,0,72.97248077,85.38999939,35.03745651,26.52108073,26.66763067,0,0.30160439
-100.3,35.4,P1,2004,4,NA,0.65,101.2590332,79.90000153,50.51973343,25.40257573,26.52108073,32,0.428979188
-100.3,35.4,P1,2004,5,NA,-0.12,139.8592224,0.219999999,55.98651505,18.89522076,25.40257573,-12,0.472651958
-100.3,35.4,P1,2004,6,0,0.61,154.2845459,145.1300049,82.12577057,24.6637702,18.89522076,-12,0.434866458
-100.3,35.4,P1,2004,7,0,0.89,161.657959,55.63999939,105.2394943,20.3642115,24.6637702,14,0.430406243
-100.3,35.4,P1,2004,8,NA,0.9,142.4126282,82.90000153,86.01232147,22.27780521,20.3642115,-3,0.415841371
-100.3,35.4,P1,2004,9,NA,0.82,115.9329224,34.20000076,45.47323608,21.70481831,22.27780521,16,0.433845252
-100.3,35.4,P1,2005,1,NA,0.2,34.54420471,47.16999817,14.94542122,26.82657838,26.42031312,-5,0.264739156
-100.3,35.4,P1,2005,10,NA,-0.47,83.56360626,30.45999908,33.53479004,22.44359106,20.5672577,12,0.369773
-100.3,35.4,P1,2005,11,NA,0.04,51.71234894,2.440000057,6.554667473,18.03272367,22.44359106,0,0.28586477
-100.3,35.4,P1,2005,12,NA,-0.2,34.42177963,3.440000057,6.38749361,21.58055305,18.03272367,7,0.270481735
-100.3,35.4,P1,2005,2,NA,2.23,41.90333176,16.26000023,18.48053169,27.93841958,26.82657838,-17,0.277767956
-100.3,35.4,P1,2005,3,NA,0.33,71.64398193,18.26000023,32.87740326,22.93652594,27.93841958,10,0.348571837
-100.3,35.4,P1,2005,4,NA,0.72,103.8100357,29.73999977,50.44911575,20.84225863,22.93652594,13,0.439157397
-100.3,35.4,P1,2005,5,NA,1.08,130.1293945,71.25,73.88604736,24.02837127,20.84225863,3,0.482013971
-100.3,35.4,P1,2005,6,NA,0.39,161.0626068,71.26000214,120.3284912,22.74955213,24.02837127,-6,0.515552461
-100.3,35.4,P1,2005,7,NA,0.35,173.6789703,43.86999893,99.50157928,19.22413409,22.74955213,9,0.4514153
-100.3,35.4,P1,2005,8,NA,0.4,149.6529999,133.2700043,88.84222412,22.82710373,19.22413409,-14,0.464131027
-100.3,35.4,P1,2005,9,NA,-0.14,122.1576157,20.10000038,56.73581314,20.5672577,22.82710373,-9,0.443195581
-100.3,35.4,P1,2006,1,NA,-1.22,42.38148117,5.679999828,10.09522247,20.51080316,21.58055305,-8,0.259336263
-100.3,35.4,P1,2006,10,NA,1.26,80.15885925,81.84999847,39.4934845,23.75900298,21.45995498,-17,0.3872132
-100.3,35.4,P1,2006,11,NA,0.57,48.67416,18.96999931,17.73884773,21.75696641,23.75900298,5,0.333980113
-100.3,35.4,P1,2006,12,NA,0.9,34.07509613,92.80000305,7.683306694,27.20229626,21.75696641,5,0.257960826
-100.3,35.4,P1,2006,2,NA,-0.31,47.10761642,2.299999952,10.69968033,18.29270124,20.51080316,-4,0.244945675
-100.3,35.4,P1,2006,3,NA,-1,76.59845734,77.58000183,23.66183281,23.39191735,18.29270124,-16,0.220399305
-100.3,35.4,P1,2006,4,NA,-0.39,116.4141083,23,33.02000809,17.66760349,23.39191735,13,0.289868206
-100.3,35.4,P1,2006,5,NA,0.63,145.5536804,136.1300049,53.03417587,21.30177617,17.66760349,0,0.388240516
-100.3,35.4,P1,2006,6,NA,0.48,170.2509613,33.56999969,91.44393921,17.74047762,21.30177617,-14,0.411878347
-100.3,35.4,P1,2006,7,NA,0.64,178.9190826,25.06999969,65.38682556,17.7763924,17.74047762,-14,0.390085071
-100.3,35.4,P1,2006,8,NA,1.02,151.0869904,79.06999969,72.51506042,22.30971754,17.7763924,-9,0.387237728
-100.3,35.4,P1,2006,9,NA,0.86,112.5619049,47.47999954,69.59218597,21.45995498,22.30971754,17,0.530221045
-100.3,35.4,P1,2007,1,NA,0.88,30.60712624,35.15000153,8.920793533,24.99477416,27.20229626,17,0.268413603
-100.3,35.4,P1,2007,10,NA,-1.14,88.14602661,6.78000021,42.9019165,20.90122998,24.81527478,-17,0.412982136
-100.3,35.4,P1,2007,11,NA,-1.23,49.45452499,1.49000001,11.76476097,17.81148463,20.90122998,5,0.307455599
-100.3,35.4,P1,2007,12,NA,-1.6,32.49928665,49.90999985,8.26107502,25.01406074,17.81148463,-17,0.26987493
-100.3,35.4,P1,2007,2,NA,0.3,41.98064423,16.05999947,17.58888245,24.97314364,24.99477416,7,0.249812067
-100.3,35.4,P1,2007,3,NA,0.15,75.16356659,130.6999969,35.53351212,25.75909197,24.97314364,3,0.380509377
-100.3,35.4,P1,2007,4,NA,0.26,95.63198853,53.13000107,60.86789703,25.92163384,25.75909197,9,0.496352553
-100.3,35.4,P1,2007,5,NA,0.15,123.812645,135.8399963,79.91866302,25.79613328,25.92163384,5,0.570177853
-100.3,35.4,P1,2007,6,NA,-0.07,149.844223,100.8000031,118.3578415,25.63048601,25.79613328,5,0.565236807
-100.3,35.4,P1,2007,7,NA,0.06,165.0381165,38.29000092,119.6921234,21.70689255,25.63048601,2,0.530564487
-100.3,35.4,P1,2007,8,NA,-0.48,152.3645935,101.1500015,99.83447266,23.78188521,21.70689255,-17,0.499775112
-100.3,35.4,P1,2007,9,NA,-0.63,119.7493668,95.41999817,72.66910553,24.81527478,23.78188521,-7,0.490622163
-100.3,35.4,P1,2008,1,NA,-1.75,37.28516769,2.00999999,13.44391537,21.07576132,25.01406074,4,0.273535848
-100.3,35.4,P1,2008,10,NA,-0.82,82.20905304,134.9600067,45.79430771,26.70845985,24.28135574,22,0.487740785
-100.3,35.4,P1,2008,11,NA,-0.89,48.7418251,5.110000134,21.79633904,21.31266296,26.70845985,17,0.38134253
-100.3,35.4,P1,2008,12,NA,-1.07,35.41998291,1,9.384176254,20.91106027,21.31266296,-8,0.283938527
-100.3,35.4,P1,2008,2,NA,-2.52,46.77577209,26.69000053,20.70730209,23.21087867,21.07576132,-14,0.251717955
-100.3,35.4,P1,2008,3,NA,-1.24,76.89046478,24.19000053,32.06348038,20.74886262,23.21087867,-12,0.258484513
-100.3,35.4,P1,2008,4,NA,-0.93,107.7087631,47.04000092,41.02337646,19.76630837,20.74886262,1,0.3624219
-100.3,35.4,P1,2008,5,NA,-0.27,140.4981079,64.15000153,58.32486725,20.68086267,19.76630837,3,0.440866262
-100.3,35.4,P1,2008,6,NA,-0.46,166.7735443,87.87999725,86.81101227,19.23560053,20.68086267,-14,0.432366759
-100.3,35.4,P1,2008,7,NA,0.02,172.4651031,29.95000076,79.85269928,17.96408147,19.23560053,-9,0.41204685
-100.3,35.4,P1,2008,8,NA,-0.35,146.3278046,146.1399994,76.76355743,21.7234388,17.96408147,9,0.365330517
-100.3,35.4,P1,2008,9,NA,-0.8,112.3857346,112.25,66.2142334,24.28135574,21.7234388,-10,0.475885242
-100.3,35.4,P1,2009,1,NA,-1.32,38.76133728,0.090000004,9.461770058,19.30485517,20.91106027,-12,0.261300027
-100.3,35.4,P1,2009,10,NA,1.83,73.85881042,77.44000244,34.47960663,26.10214055,22.92208225,2,0.396277696
-100.3,35.4,P1,2009,11,NA,1.51,47.65332031,7.670000076,21.29862595,22.21012712,26.10214055,7,0.314203084
-100.3,35.4,P1,2009,12,NA,1.73,31.17699432,6.929999828,12.21448326,22.50791192,22.21012712,-2,0.278553307
-100.3,35.4,P1,2009,2,NA,-1.95,50.38630676,8.260000229,16.82475471,19.44900602,19.30485517,-2,0.261593014
-100.3,35.4,P1,2009,3,NA,-0.3,79.22789001,28.51000023,28.17229652,21.12497985,19.44900602,-6,0.282115728
-100.3,35.4,P1,2009,4,NA,-0.54,106.6050797,58.56999969,50.43593216,22.52210975,21.12497985,8,0.366880476
-100.3,35.4,P1,2009,5,NA,0.68,132.8791809,37.38000107,78.9424057,23.54231775,22.52210975,3,0.508432031
-100.3,35.4,P1,2009,6,NA,0.64,161.6216736,67.58000183,96.66046906,22.50840068,23.54231775,-17,0.48116231
-100.3,35.4,P1,2009,7,NA,0.63,174.3800354,98.75,77.36136627,20.58323473,22.50840068,-7,0.415810853
-100.3,35.4,P1,2009,8,NA,1.02,152.8254395,71.11000061,78.33790588,21.11405432,20.58323473,25,0.390213579
-100.3,35.4,P1,2009,9,NA,0.35,110.9890289,47.59000015,56.14794922,22.92208225,21.11405432,8,0.399555653
-100.3,35.4,P1,2010,1,NA,1.62,32.94287109,40.20999908,14.02754593,25.28494596,22.50791192,-14,0.233615026
-100.3,35.4,P1,2010,10,NA,-2.35,88.73336029,73.61000061,25.39068222,21.42280191,21.90106511,-16,0.400647849
-100.3,35.4,P1,2010,11,NA,-1.83,49.83198166,34.79999924,13.52927303,24.13496077,21.42280191,3,0.346213013
-100.3,35.4,P1,2010,12,NA,-2.99,34.37874985,1.50999999,11.16236019,22.73917645,24.13496077,9,0.284563601
-100.3,35.4,P1,2010,2,0,1.94,35.41983414,31,19.94988441,25.30874908,25.28494596,18,0.224094376
-100.3,35.4,P1,2010,3,NA,1.21,69.84132385,14.73999977,39.25876236,23.02045077,25.30874908,8,0.29248932
-100.3,35.4,P1,2010,4,0,-0.14,102.614357,93.31999969,51.11502457,24.09114391,23.02045077,-1,0.407446355
-100.3,35.4,P1,2010,5,0,-0.76,133.1279144,71.79000092,78.688797,23.03668708,24.09114391,-4,0.48679778
-100.3,35.4,P1,2010,6,NA,-0.69,160.526947,27.79999924,90.08926392,19.95012909,23.03668708,-17,0.512399435
-100.3,35.4,P1,2010,7,0,-2.17,165.6365814,153.8600006,107.612442,23.6493513,19.95012909,-1,0.480931908
-100.3,35.4,P1,2010,8,NA,-2.33,157.5340576,21.59000015,70.94931793,19.58544999,23.6493513,-1,0.430731118
-100.3,35.4,P1,2010,9,NA,-2.76,122.2252426,87.13999939,42.93157959,21.90106511,19.58544999,-9,0.477585018
-100.3,35.4,P1,2011,1,NA,-2.46,35.40335846,2.900000095,11.62809944,23.14044386,22.73917645,-3,0.288845628
-100.3,35.4,P1,2011,10,1,-1.13,85.13304901,69.22000122,27.2335186,20.1697275,16.21630937,-25,0.266957194
-100.3,35.4,P1,2011,11,NA,-1.4,46.60141754,77.75,17.61883736,21.58409804,20.1697275,12,0.280730724
-100.3,35.4,P1,2011,12,NA,-2.37,30.2901783,31.01000023,14.22103405,24.50723797,21.58409804,-11,0.285225421
-100.3,35.4,P1,2011,2,NA,-3.07,44.65322113,12.36999989,13.61907482,22.74436206,23.14044386,4,0.267583519
-100.3,35.4,P1,2011,3,1,-2.34,80.4444046,6.389999866,21.905756,18.37192178,22.74436206,-1,0.276782364
-100.3,35.4,P1,2011,4,NA,-1.69,117.6437607,14.28999996,23.05215836,17.10585952,18.37192178,0,0.314769715
-100.3,35.4,P1,2011,5,1,-0.53,148.3306732,67.19000244,28.94017792,16.20236188,17.10585952,-6,0.335577488
-100.3,35.4,P1,2011,6,1,-0.23,179.3051758,22.5,36.1996727,14.61471021,16.20236188,-21,0.322128654
-100.3,35.4,P1,2011,7,1,-0.81,191.399231,27.75,33.66432953,14.11960572,14.61471021,-16,0.292126596
-100.3,35.4,P1,2011,8,1,-0.77,167.986084,20.70999908,27.89926338,15.08539915,14.11960572,-15,0.273580611
-100.3,35.4,P1,2011,9,1,-1.2,124.1520004,26.38999939,23.34314346,16.21630937,15.08539915,-13,0.305376291
-100.3,35.4,P1,2012,1,NA,-1.3,39.21936798,7.110000134,15.9780283,22.28924334,24.50723797,11,0.317010909
-100.3,35.4,P1,2012,10,NA,-0.05,83.21958923,3.700000048,29.15198708,18.66184324,21.20664716,-8,0.368290007
-100.3,35.4,P1,2012,11,NA,0.03,52.40129852,8.970000267,8.55082798,18.10466945,18.66184324,5,0.327673465
-100.3,35.4,P1,2012,12,NA,0.46,35.89508438,11.93000031,6.893829346,20.95080316,18.10466945,-4,0.295241594
-100.3,35.4,P1,2012,2,NA,-0.84,43.90280533,16.42000008,22.09838486,22.29430377,22.28924334,9,0.310593277
-100.3,35.4,P1,2012,3,NA,-0.85,81.46051025,68.44000244,45.51262665,22.94103354,22.29430377,-10,0.399230868
-100.3,35.4,P1,2012,4,NA,-0.08,111.697113,65.87999725,61.06747055,23.32849205,22.94103354,7,0.475638688
-100.3,35.4,P1,2012,5,NA,0.06,144.3035126,50.95999908,63.26092911,21.85461223,23.32849205,2,0.431440502
-100.3,35.4,P1,2012,6,NA,0.56,169.785202,87,88.40385437,21.19225264,21.85461223,-10,0.448829442
-100.3,35.4,P1,2012,7,1,0.62,183.84552,15.38000011,57.03437805,16.67265892,21.19225264,-26,0.387125492
-100.3,35.4,P1,2012,8,1,0.67,161.9397278,53.04000092,43.86784744,17.54601747,16.67265892,-15,0.36379686
-100.3,35.4,P1,2012,9,NA,0.24,122.0252991,82.51999664,30.2109375,21.20664716,17.54601747,4,0.365355343
-100.3,35.4,P1,2013,1,NA,-0.13,35.74224854,28.53000069,13.96443081,24.28043932,20.95080316,-19,0.278242171
-100.3,35.4,P1,2013,10,NA,-0.14,82.28595734,35.74000168,32.13940048,19.23997849,21.29651904,2,0.435065866
-100.3,35.4,P1,2013,11,NA,-0.54,44.60491943,25.59000015,11.79633904,19.68047321,19.23997849,5,0.325577825
-100.3,35.4,P1,2013,12,NA,-0.01,31.79050446,20.81999969,10.50544739,21.35352194,19.68047321,-10,0.259501994
-100.3,35.4,P1,2013,2,NA,-0.04,43.25627136,50.11999893,15.9576416,25.7211566,24.28043932,-9,0.268022001
-100.3,35.4,P1,2013,3,NA,-1.11,75.35551453,11.67000008,35.51905823,19.52335536,25.7211566,11,0.296792001
-100.3,35.4,P1,2013,4,NA,-0.13,105.173996,38.59999847,38.53819275,18.7531054,19.52335536,-7,0.352752417
-100.3,35.4,P1,2013,5,NA,-0.74,139.9828796,44.31000137,42.84042358,16.91419482,18.7531054,-7,0.326173902
-100.3,35.4,P1,2013,6,NA,-0.78,163.643631,78.91999817,68.14470673,17.20878035,16.91419482,-13,0.36485517
-100.3,35.4,P1,2013,7,NA,-0.7,168.6296692,77.15000153,76.41743469,18.83181036,17.20878035,10,0.372573584
-100.3,35.4,P1,2013,8,1,-0.32,152.552948,69.84999847,72.94179535,21.87173069,18.83181036,19,0.419459671
-100.3,35.4,P1,2013,9,NA,-0.18,121.4013138,48.95000076,51.20895004,21.29651904,21.87173069,-6,0.436296523
-100.3,35.4,P1,2014,1,1,-1.26,36.36575317,0,8.913668633,18.68623644,21.35352194,7,0.250090539
-100.3,35.4,P1,2014,10,NA,0.76,85.77444458,31.10000038,27.7059536,19.89940405,19.77623105,-9,0.357443094
-100.3,35.4,P1,2014,11,NA,1.24,45.69661331,36.97000122,14.48085308,22.53452241,19.89940405,-5,0.297266454
-100.3,35.4,P1,2014,12,NA,0.87,31.21743202,4.449999809,12.69342709,21.62724137,22.53452241,-10,0.225365549
-100.3,35.4,P1,2014,2,1,-0.37,41.50038147,5.690000057,16.73999023,17.12544262,18.68623644,-10,0.223556876
-100.3,35.4,P1,2014,3,1,0.54,75.41811371,23.52000046,24.81877518,15.08168727,17.12544262,7,0.257897705
-100.3,35.4,P1,2014,4,1,-0.17,109.8493652,34.70000076,30.75730896,15.82494378,15.08168727,-31,0.300126314
-100.3,35.4,P1,2014,5,NA,0.09,143.4590912,107.3000031,45.09547806,18.32479835,15.82494378,-8,0.366475016
-100.3,35.4,P1,2014,6,0,0.37,155.8564148,122.6100006,103.0377197,21.6068998,18.32479835,3,0.449753702
-100.3,35.4,P1,2014,7,NA,0.42,163.5765533,87.47000122,92.15089417,21.02697641,21.6068998,7,0.433061898
-100.3,35.4,P1,2014,8,NA,0.7,155.2717743,40.29000092,62.18687057,20.439744,21.02697641,-7,0.408187926
-100.3,35.4,P1,2014,9,NA,0.97,115.5899353,56.18999863,45.52880859,19.77623105,20.439744,26,0.367209792
-100.3,35.4,P1,2015,1,NA,0.94,34.69712067,27.98999977,10.88156128,24.16965514,21.62724137,3,0.192363754
-100.3,35.4,P1,2015,10,NA,2.77,82.92277527,70.41000366,28.06572342,23.81615043,21.26638889,9,0.350539207
-100.3,35.4,P1,2015,11,NA,1.99,47.19580841,68.80999756,18.2688942,25.97447634,23.81615043,40,0.313765109
-100.3,35.4,P1,2015,12,NA,1.91,34.95388412,35.79999924,9.901801109,25.71834624,25.97447634,-3,0.23999846
-100.3,35.4,P1,2015,2,NA,0.14,42.85003281,2.019999981,17.83620071,20.78235298,24.16965514,13,0.210437566
-100.3,35.4,P1,2015,3,NA,0.91,75.9250946,17.34000015,28.5816288,18.95534992,20.78235298,15,0.231850654
-100.3,35.4,P1,2015,4,NA,0.83,104.4442749,138.3899994,48.50279999,22.61146754,18.95534992,-6,0.387439758
-100.3,35.4,P1,2015,5,NA,1.69,123.9900131,312.9899902,86.3706131,28.59164774,22.61146754,35,0.536314189
-100.3,35.4,P1,2015,6,NA,1.53,154.1189423,94.65000153,115.9689865,21.90594375,28.59164774,35,0.582762778
-100.3,35.4,P1,2015,7,NA,2.34,167.0547333,107.0599976,100.4306641,23.0022043,21.90594375,-12,0.554351032
